"data_dt","pty_id","prdt_id","sys_source","ccy","buy_cnt","buy_mnt","buy_rake","buy_amt","buy_fare","sell_cnt","sell_mnt","sell_rake","sell_amt","sell_fare"
"20260309",C000000000000343,"9900264650",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,5.0000,1788.0000,0.9100
"20260309",C000000000000343,"9900267665",fc,"0",1,100.0000,5.0200,1914.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900267665",nm,"0",1,100.0000,5.0000,1914.0000,0.0200,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900267761",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,6.3400,2622.0000,0.0000
"20260309",C000000000000343,"9900267761",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,2622.0000,1.3400
"20260309",C000000000000343,"9900268146",fc,"0",1,300.0000,5.0600,5214.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900268146",nm,"0",1,300.0000,5.0000,5214.0000,0.0600,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900269313",nm,"0",1,1000.0000,5.0000,6950.0000,0.0700,2,1200.0000,10.0000,8422.0000,4.2900
"20260309",C000000000000343,"9900269404",fc,"0",1,200.0000,5.0400,4472.0000,0.0000,1,200.0000,7.2200,4356.0000,0.0000
"20260309",C000000000000343,"9900269404",nm,"0",1,200.0000,5.0000,4472.0000,0.0400,1,200.0000,5.0000,4356.0000,2.2200
"20260309",C000000000000343,"9900269491",fc,"0",1,200.0000,5.0500,4832.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900269491",nm,"0",1,200.0000,5.0000,4832.0000,0.0500,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900269724",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,8.4300,6710.0000,0.0000
"20260309",C000000000000343,"9900269724",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,5.0000,6710.0000,3.4300
"20260309",C000000000000343,"9900269749",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,700.0000,9.4200,8659.0000,0.0000
"20260309",C000000000000343,"9900269749",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,700.0000,5.0000,8659.0000,4.4200
"20260309",C000000000000343,"9900269750",nm,"0",0,0.0000,0.0000,0.0000,0.0000,3,600.0000,15.0000,28043.0000,14.3100
"20260309",C000000000000343,"9900269783",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,1300.0000,10.3900,10556.0000,0.0000
"20260309",C000000000000343,"9900269783",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1300.0000,5.0000,10556.0000,5.3900
"20260309",C000000000000343,"9900270121",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,10.0600,9912.0000,0.0000
"20260309",C000000000000343,"9900270121",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,5.0000,9912.0000,5.0600
"20260309",C000000000000343,"9900270145",fc,"0",1,800.0000,5.1300,12968.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270145",nm,"0",2,1800.0000,10.0000,29058.0000,0.2900,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270160",fc,"0",1,2000.0000,5.0800,7640.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270160",nm,"0",1,2000.0000,5.0000,7640.0000,0.0800,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270161",fc,"0",1,800.0000,5.1500,14576.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270161",nm,"0",1,800.0000,5.0000,14576.0000,0.1500,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270175",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,600.0000,10.0000,28630.0000,14.6100
"20260309",C000000000000343,"9900270188",nm,"0",2,400.0000,10.0000,21164.0000,0.2200,1,300.0000,5.0000,16386.0000,8.3500
"20260309",C000000000000343,"9900270192",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,5157.0000,2.6300
"20260309",C000000000000343,"9900270198",fc,"0",1,1000.0000,5.1800,18360.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270198",nm,"0",3,4500.0000,15.3400,82745.0000,0.8400,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,"9900270236",nm,"0",1,100.0000,5.0000,7028.0000,0.0700,1,100.0000,5.0000,7189.0000,3.6600
"20260309",C000000000000343,"9900270761",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,300.0000,5.0000,3978.0000,2.0300
"20260309",C000000000000343,"9900274168",nm,"0",1,200.0000,0.8600,2638.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000346,"9900005636",nm,"0",1,1200.0000,13.5400,93108.0000,0.9300,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000346,"9900267874",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,900.0000,17.8300,25137.0000,0.0000
"20260309",C000000000000346,"9900267874",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,900.0000,5.0000,25137.0000,12.8300
"20260309",C000000000000346,"9900267899",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5700.0000,13.9600,96045.0000,48.9800
"20260309",C000000000000351,"9900305607",nm,"0",1,253559.9500,0.0000,253559.9500,0.0000,1,391576.2600,0.0000,391576.2600,0.0000
"20260309",C000000000000352,"9900263445",fc,"0",0,0.0000,0.0000,0.0000,0.0000,2,2000.0000,40.2000,59200.0000,0.0000
"20260309",C000000000000352,"9900263445",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,2000.0000,10.0000,59200.0000,30.2000
"20260309",C000000000000352,"9900263546",fc,"0",1,5000.0000,8.8200,70400.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000352,"9900263546",nm,"0",1,5000.0000,8.1200,70400.0000,0.7000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000352,"9900264202",nm,"0",2,9000.0000,10.0000,63410.0000,0.6300,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000352,"9900267854",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,4000.0000,6.7400,58400.0000,29.7800
"20260309",C000000000000352,"9900305607",nm,"0",1,7062.2200,0.0000,7062.2200,0.0000,1,12119.3400,0.0000,12119.3400,0.0000
"20260309",C000000000000356,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,451.0000,4.5100,451000.0000,0.0000
"20260309",C000000000000361,"9900264530",nm,"0",1,600.0000,5.0000,7368.0000,0.0700,1,500.0000,5.0000,6280.0000,3.2000
"20260309",C000000000000361,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1193.5900,0.0000,1193.5900,0.0000
"20260309",C000000000000364,"9900004927",nm,"0",1,200.0000,5.0000,20836.0000,0.2000,0,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000364,"9900205397",nm,"0",2,500.0000,13.0700,37346.0000,0.3800,2,500.0000,13.1000,37412.0000,19.0900
"20260309",C000000000000364,"9900263812",nm,"0",3,300.0000,2.7000,7697.0000,0.0900,1,300.0000,2.6600,7593.0000,3.8800
"20260115",C000000000000156,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,137.0000,1.3700,137000.0000,0.0000
"20260115",C000000000000157,"9900177481",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,600.0000,11.7400,34956.0000,17.8200
"20260115",C000000000000157,"9900270328",nm,"0",2,1500.0000,12.0200,26350.0000,0.2700,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000157,"9900270514",nm,"0",1,2100.0000,6.7000,23478.0000,0.2200,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000157,"9900270752",nm,"0",1,100.0000,5.0000,2828.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000164,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,80.0000,0.8000,80000.0000,0.0000
"20260115",C000000000000165,"9900263720",nm,"0",1,10000.0000,23.2800,98900.0000,0.9900,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000165,"9900264215",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,27.1700,115400.0000,58.8500
"20260115",C000000000000171,"9900192062",nm,"0",1,1500.0000,5.0000,34560.0000,0.3500,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000171,"9900267789",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1900.0000,5.0000,34010.0000,17.3500
"20260115",C000000000000173,"9900264509",fc,"0",1,1800.0000,5.2300,22824.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000173,"9900264509",nm,"0",1,1800.0000,5.0000,22824.0000,0.2300,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000175,"9900269764",nm,"0",1,100.0000,5.0000,3218.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000177,"9900264507",nm,"0",1,4000.0000,5.0000,36320.0000,0.3600,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000177,"9900305607",nm,"0",1,3004.2100,0.0000,3004.2100,0.0000,1,9329.5800,0.0000,9329.5800,0.0000
"20260115",C000000000000178,"9900017813",nm,"0",1,200.0000,5.0000,6332.0000,0.0600,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000178,"9900224601",nm,"0",1,100.0000,5.0000,3488.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000178,"9900267913",nm,"0",2,500.0000,10.0000,6826.0000,0.0700,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,"9900264580",nm,"0",1,1000.0000,5.0000,32160.0000,0.3200,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,"9900295315",fc,"0",6,60000.0000,149.1300,497080.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,"9900295315",nm,"0",6,60000.0000,149.1300,497080.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,"9900295411",fc,"0",3,160000.0000,159.7300,532450.0000,0.0000,2,160000.0000,159.4000,531333.9000,0.0000
"20260115",C000000000000179,"9900295411",nm,"0",1,10000.0000,9.9200,33050.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,"9900295411",nm,"0",3,160000.0000,159.7300,532450.0000,0.0000,2,160000.0000,159.4000,531333.9000,0.0000
"20260115",C000000000000179,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,65224.2900,0.0000,65224.2900,0.0000
"20260115",C000000000000182,"9900264277",nm,"0",1,5000.0000,6.4400,47550.0000,0.4700,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000182,"9900264860",nm,"0",1,10000.0000,5.2800,39000.0000,0.3900,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000182,"9900268269",nm,"0",1,1000.0000,5.3400,39430.0000,0.3900,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000182,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,412.0000,4.1200,412000.0000,0.0000
"20260115",C000000000000182,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,538018.5600,0.0000,538018.5600,0.0000
"20260115",C000000000000189,"9900188913",nm,"0",1,200.0000,5.0000,24474.0000,0.2400,1,200.0000,5.0000,24974.0000,12.7400
"20260115",C000000000000189,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,330.0000,3.3000,330000.0000,0.0000
"20260115",C000000000000192,"9900267876",nm,"0",1,5000.0000,13.2000,49750.0000,0.5000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000194,"9900264237",nm,"0",1,1000.0000,5.0000,20080.0000,0.2000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000194,"9900268026",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,800.0000,10.0000,53150.0000,27.1100
"20260115",C000000000000194,"9900270162",nm,"0",1,3000.0000,5.0000,11460.0000,0.1200,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000194,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,1593.0000,1.5900,1593000.0000,0.0000
"20260115",C000000000000198,"9900003151",nm,"0",1,400.0000,5.0000,18424.0000,0.1800,1,400.0000,5.0000,18480.0000,9.4200
"20260115",C000000000000198,"9900014412",nm,"0",1,500.0000,5.0000,20855.0000,0.2100,1,500.0000,5.0000,21090.0000,10.7500
"20260115",C000000000000198,"9900231471",nm,"0",2,1000.0000,10.0000,53540.0000,0.5400,1,500.0000,5.0000,27040.0000,13.7900
"20260115",C000000000000198,"9900305607",nm,"0",1,22228.6400,0.0000,22228.6400,0.0000,1,48507.4400,0.0000,48507.4400,0.0000
"20260115",C000000000000200,"9900264898",nm,"0",1,2000.0000,5.0000,12780.0000,0.1300,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000200,"9900305607",nm,"0",1,41659.3900,0.0000,41659.3900,0.0000,1,53864.4700,0.0000,53864.4700,0.0000
"20260115",C000000000000203,"9900268399",nm,"0",1,100.0000,5.0000,5350.0000,0.0500,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900003299",fc,"0",1,1000.0000,5.3100,31030.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900003299",nm,"0",1,1000.0000,5.0000,31030.0000,0.3100,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900134740",fc,"0",0,0.0000,0.0000,0.0000,0.0000,2,200.0000,29.8300,38866.0000,0.0000
"20260115",C000000000000206,"9900134740",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,200.0000,10.0000,38866.0000,19.8300
"20260115",C000000000000206,"9900263490",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,11.0400,11840.0000,0.0000
"20260115",C000000000000206,"9900263490",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,5.0000,11840.0000,6.0400
"20260115",C000000000000206,"9900264391",fc,"0",3,13000.0000,20.1300,151884.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900264391",nm,"0",3,13000.0000,18.6100,151884.0000,1.5200,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900264587",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,3000.0000,28.2300,45113.0000,0.0000
"20260115",C000000000000206,"9900264587",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,3000.0000,5.2100,45113.0000,23.0200
"20260115",C000000000000206,"9900268168",fc,"0",1,1000.0000,6.4400,51420.0000,0.0000,3,3000.0000,96.4200,154230.0000,0.0000
"20260115",C000000000000206,"9900268168",nm,"0",1,1000.0000,5.9300,51420.0000,0.5100,3,3000.0000,17.8000,154230.0000,78.6200
"20260115",C000000000000206,"9900270189",fc,"0",1,100.0000,5.1200,12120.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900270189",nm,"0",1,100.0000,5.0000,12120.0000,0.1200,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900270401",fc,"0",1,200.0000,5.2500,24906.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,"9900270401",nm,"0",1,200.0000,5.0000,24906.0000,0.2500,0,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000209,"9900263555",nm,"0",2,2000.0000,10.0000,26950.0000,0.2600,1,1000.0000,5.0000,13500.0000,6.8900
"20260115",C000000000000209,"9900263555",nm,"0",28,5000.0000,24.1000,67369.0000,0.6000,24,5000.0000,23.9500,67463.0000,34.3900
"20260115",C000000000000209,"9900264639",nm,"0",5,500.0000,12.7900,36549.0000,0.3500,4,500.0000,12.8200,36642.0000,18.6900
"20260115",C000000000000209,"9900264645",nm,"0",10,1000.0000,21.7000,61939.0000,0.6000,9,1000.0000,21.6300,61828.0000,31.5100
"20260306",C000000000000126,"9900021574",nm,"0",3,7000.0000,1.2300,12381.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000126,"9900210465",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,25000.0000,1.5800,15775.0000,0.0000
"20260306",C000000000000126,"9900237213",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,11200.0000,1.3400,13395.2000,0.0000
"20260306",C000000000000126,"9900263459",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,7644.0000,3.9000
"20260306",C000000000000126,"9900264256",nm,"0",1,200.0000,5.0000,4868.0000,0.0500,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000126,"9900264578",nm,"0",2,600.0000,10.0000,6345.0000,0.0600,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000126,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,105.0000,0.1100,105000.0000,0.0000
"20260306",C000000000000126,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,92088.2200,0.0000,92088.2200,0.0000
"20260306",C000000000000127,"9900003589",nm,"0",1,98.0800,0.0000,113.6000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900004423",nm,"0",1,45.3100,0.0000,45.3100,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900012720",nm,"0",1,11.1400,0.0000,16.7500,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900013098",nm,"0",1,20.0200,0.0000,21.1900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900022943",nm,"0",1,2.7100,0.0000,10.1400,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900030334",nm,"0",1,13.7900,0.0000,14.4800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900030709",nm,"0",2,117.1700,0.0000,216.5500,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900036859",nm,"0",1,3.2800,0.0000,4.7100,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900038127",nm,"0",1,4.4600,0.0000,7.1300,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900039795",nm,"0",1,5.9400,0.0000,9.7900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900040357",nm,"0",1,2.0900,0.0000,10.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900043079",nm,"0",1,11.3300,0.0200,19.6700,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900050448",nm,"0",1,12.6600,0.0000,15.7400,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900062586",nm,"0",1,19.5700,0.0300,34.5600,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900065366",nm,"0",1,1.9100,0.0000,5.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900066563",nm,"0",1,68.7000,0.0000,73.7900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900078088",nm,"0",1,8.3900,0.0000,10.5800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900124449",nm,"0",1,27.1900,0.0300,35.1800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900181200",nm,"0",1,39.4600,0.0000,41.7600,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900201800",nm,"0",1,2.1600,0.0000,10.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900212306",nm,"0",1,17.2900,0.0000,17.2900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900220082",nm,"0",1,5000.0000,5.0000,14350.0000,0.1400,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900227071",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,15.4900,0.2100,42.5100,0.0000
"20260306",C000000000000127,"9900236955",nm,"0",1,4.9800,0.0000,5.0100,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900240714",nm,"0",1,20.6700,0.0000,20.6700,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900241546",nm,"0",1,6.4300,0.0000,7.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900286474",nm,"0",1,24.1100,0.0600,96.1800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900287026",nm,"0",1,19.1200,0.0000,19.1200,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900289140",nm,"0",1,13.1000,0.0000,13.1000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900289581",nm,"0",1,19.0900,0.0000,19.0900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900290088",nm,"0",2,175.9100,0.0000,276.0700,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900290302",nm,"0",1,3.3300,0.0000,10.4800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900291025",nm,"0",1,3.8700,0.0000,4.9800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900293241",nm,"0",1,4.5500,0.0000,4.5500,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900293274",nm,"0",1,39.4800,0.0000,39.4800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000127,"9900294611",nm,"0",1,7.9300,0.0000,15.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000129,"9900187482",nm,"0",1,2439619.4200,0.0000,3000000.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000129,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,3612.0000,3.6100,3612000.0000,0.0000
"20260306",C000000000000130,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,41.0000,0.4100,41000.0000,0.0000
"20260306",C000000000000135,"9900305607",nm,"0",1,4160.2600,0.0000,4160.2600,0.0000,1,4160.2700,0.0000,4160.2700,0.0000
"20260306",C000000000000137,"9900264507",nm,"0",1,100.0000,5.0000,904.0000,0.0100,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000139,"9900016918",nm,"0",1,400.0000,5.0000,3496.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000139,"9900264329",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,3542.0000,1.8100
"20260306",C000000000000146,"9900269845",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,6180.0000,3.1500
"20260306",C000000000000146,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,832.0000,8.3200,832000.0000,0.0000
"20260306",C000000000000147,"9900040404",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,3.6900,1675.0000,0.0000
"20260306",C000000000000147,"9900226838",nm,"0",1,1000.0000,2.5000,1135.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000152,"9900227935",nm,"0",1,3000.0000,43.9300,165540.0000,1.6700,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000152,"9900263640",nm,"0",1,15700.0000,43.5000,163908.0000,1.6300,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000152,"9900270637",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,6900.0000,55.9600,196083.0000,100.0000
"20260306",C000000000000152,"9900305607",nm,"0",1,526503.0900,0.0000,526503.0900,0.0000,1,751941.9000,0.0000,751941.9000,0.0000
"20260306",C000000000000153,"9900184258",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,300.0000,5.0000,16488.0000,8.4000
"20260306",C000000000000153,"9900264134",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,5.0000,21594.0000,11.0200
"20260306",C000000000000153,"9900268076",nm,"0",1,600.0000,5.0000,14850.0000,0.1500,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000153,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,24.0000,0.2400,24000.0000,0.0000
"20260306",C000000000000153,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.5800,0.0000,1000.5800,0.0000
"20260306",C000000000000155,"9900016758",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1500.0000,9.6400,33765.0000,17.2300
"20260306",C000000000000155,"9900264177",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1200.0000,5.0000,13428.0000,6.8500
"20260306",C000000000000155,"9900269481",nm,"0",1,2000.0000,5.0000,14660.0000,0.1500,0,0.0000,0.0000,0.0000,0.0000
"20260306",C000000000000155,"9900305607",nm,"0",1,39254.4200,0.0000,39254.4200,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000233,"9900022696",nm,"0",1,2000.0000,26.2700,262720.0000,2.6200,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000233,"9900305607",nm,"0",1,134634.7600,0.0000,134634.7600,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900263655",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,400.0000,9.3700,46833.0000,23.8800
"20260211",C000000000000237,"9900263853",nm,"0",3,900.0000,15.0000,30390.0000,0.3000,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900263891",nm,"0",2,300.0000,10.0000,17355.0000,0.1800,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900263920",nm,"0",3,700.0000,15.0000,16121.0000,0.1600,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900263992",nm,"0",2,300.0000,10.0000,11150.0000,0.1100,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900264274",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,3300.0000,7.4500,37257.0000,19.0000
"20260211",C000000000000237,"9900264639",nm,"0",2,300.0000,10.0000,19917.0000,0.2000,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900264645",nm,"0",2,300.0000,10.0000,15268.0000,0.1500,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900269385",nm,"0",1,100.0000,5.0000,5712.0000,0.0600,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900269517",nm,"0",1,200.0000,5.0000,16748.0000,0.1700,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900269609",nm,"0",2,300.0000,10.0000,16954.0000,0.1800,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900269636",nm,"0",3,400.0000,15.0000,11671.0000,0.1200,0,0.0000,0.0000,0.0000,0.0000
"20260211",C000000000000237,"9900269752",nm,"0",2,200.0000,10.0000,12186.0000,0.1200,0,0.0000,0.0000,0.0000,0.0000
