"data_dt","pty_id","sys_source","cash_in","cash_out","tran_in","tran_out","assign_in","assign_out"
"20260114",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000255,nm,0.0000,37400.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000263,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000272,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000273,nm,700.0000,1400.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000284,nm,4000000.0000,3031180.6500,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000286,nm,5760.6600,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000305,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000310,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000315,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000333,nm,0.0000,16000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000336,nm,0.0000,400000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000364,nm,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000373,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000374,nm,0.0000,13000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000376,nm,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000391,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000403,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000413,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000429,nm,40000.0000,1100.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000444,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000448,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000450,nm,11000.0000,12000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000458,nm,900.0000,537.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000460,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000473,nm,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000
"20260114",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000003,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000004,nm,3240000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000017,nm,0.0000,36200.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000030,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000037,nm,0.0000,3000.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000040,fc,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000043,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000065,nm,0.0000,642.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000077,nm,0.0000,9000.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000087,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000123,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260205",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000284,nm,0.0000,847043.6200,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000285,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000302,fc,0.0000,150088.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000315,nm,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000351,nm,0.0000,400000.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000353,nm,80000.0000,123000.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000364,nm,100000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000370,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000376,nm,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000386,fc,2500.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000386,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000392,nm,3000.0000,3300.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000402,nm,60000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000416,fc,0.0000,63371.0300,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000438,nm,0.0000,4500.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000440,nm,7000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000448,fc,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000449,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000462,nm,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000474,nm,0.0000,150000.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000486,nm,0.0000,5000.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000497,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260212",C000000000000500,nm,20000.0000,18796.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000017,nm,2000.0000,500.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000065,nm,0.0000,260.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000123,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000136,nm,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000173,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000177,nm,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000209,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000215,nm,3000.0000,5000.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000220,nm,9500.0000,444.8600,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000237,nm,6300.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000248,nm,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000273,nm,2500.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000274,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000275,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000304,nm,0.0000,192.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000336,nm,250000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000346,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000382,nm,0.0000,290.9600,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000389,nm,70000.0000,286236.4000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000391,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000392,nm,4000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000416,fc,0.0000,159635.7000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000448,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000489,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000493,nm,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000497,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260312",C000000000000500,nm,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000012,nm,0.0000,177.2700,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000017,nm,22600.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000020,nm,164000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260330",C000000000000050,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000017,nm,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000037,nm,2000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000040,fc,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000087,fc,320000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000108,nm,33000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000110,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000115,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000123,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000132,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000133,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000173,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000182,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000189,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000209,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000215,nm,6000.0000,6000.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000220,nm,0.0000,1572.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000227,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000248,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000251,nm,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000273,nm,2800.0000,2600.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000284,nm,4200000.0000,2423904.0200,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000302,fc,0.0000,30008.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000311,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000327,nm,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000330,nm,0.0000,1600.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000368,nm,40000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000369,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000379,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000382,nm,90000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000391,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000392,nm,4000.0000,15000.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000416,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000444,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000448,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000462,nm,1200.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000484,nm,35900.0000,35900.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000497,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260129",C000000000000500,nm,0.0000,3000.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000007,nm,3000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000010,nm,5000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000016,nm,0.0000,15000.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000017,nm,191800.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000040,fc,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000050,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000065,nm,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000077,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000109,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000115,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000123,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000136,nm,70000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000155,nm,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000157,nm,25000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000172,nm,8160.0000,1.9700,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000173,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260224",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000017,nm,185000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000047,nm,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000065,nm,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000077,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000087,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000100,nm,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000109,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000110,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000115,fc,0.0000,200000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000124,nm,0.0000,70000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000131,nm,0.0000,28000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000132,fc,0.0000,12486.4800,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000135,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000139,nm,1500.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000140,nm,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000182,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000194,nm,500000.0000,680000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000203,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260106",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
