"data_dt","pty_id","nm_tot_aset","nm_bal","fc_pur_aset","fc_bal"
"20260226",C000000000000079,29176.2500,13138.2500,0.0000,0.0000
"20260226",C000000000000080,52909.6000,9.6000,0.0000,0.0000
"20260226",C000000000000081,456817.8300,0.0000,0.0000,0.0000
"20260226",C000000000000082,473.8600,473.8600,49223.7900,27.7900
"20260226",C000000000000083,381733.7100,159046.2100,0.0000,0.0000
"20260226",C000000000000084,55129.2700,2351.2700,0.0000,0.0000
"20260226",C000000000000085,537846.8000,494170.8000,0.0000,0.0000
"20260226",C000000000000086,179886.7000,1.0500,0.0000,0.0000
"20260226",C000000000000087,557.6600,557.6600,2666823.4800,2486.5600
"20260226",C000000000000088,4750.7000,3861.5000,0.0000,0.0000
"20260226",C000000000000089,4399.2500,4399.2500,0.0000,0.0000
"20260226",C000000000000090,363244.7700,0.0000,0.0000,0.0000
"20260226",C000000000000091,11414.8300,244.8300,0.0000,0.0000
"20260226",C000000000000092,1183825.5800,55665.3800,0.0000,0.0000
"20260226",C000000000000094,5765405.0800,713.8900,0.0000,0.0000
"20260112",C000000000000471,521567.1000,5821.5800,0.0000,0.0000
"20260112",C000000000000472,743482.1200,1.1400,0.0000,0.0000
"20260112",C000000000000473,3782977.8200,200.0000,46.4900,46.4900
"20260112",C000000000000474,2698480.8700,201.0500,12089733.8900,88537.1600
"20260112",C000000000000475,176183.2500,102355.4600,0.0000,0.0000
"20260112",C000000000000476,4.2500,4.2500,0.0000,0.0000
"20260112",C000000000000477,2678655.7070,103.3600,0.0000,0.0000
"20260112",C000000000000478,28499.5800,789.0200,0.0000,0.0000
"20260112",C000000000000479,0.1400,0.1400,0.0000,0.0000
"20260112",C000000000000480,394.1500,1.0500,0.0000,0.0000
"20260112",C000000000000481,1656.1200,160.2100,0.0000,0.0000
"20260112",C000000000000482,7069.3900,7069.3900,0.0000,0.0000
"20260112",C000000000000483,0.6700,0.6700,0.0000,0.0000
"20260112",C000000000000484,18090.4900,9115.4900,0.0000,0.0000
"20260112",C000000000000485,380549.4600,434.4600,0.0000,0.0000
"20260112",C000000000000486,87436.2800,1.0500,0.0000,0.0000
"20260112",C000000000000487,91.8600,91.8600,0.0000,0.0000
"20260112",C000000000000488,364177.8600,689.1400,0.0000,0.0000
"20260112",C000000000000489,95633.4700,1463.4700,0.0000,0.0000
"20260112",C000000000000490,99.5700,99.5700,0.0000,0.0000
"20260112",C000000000000491,308810.0800,1.4500,0.0000,0.0000
"20260112",C000000000000492,1.0000,0.0000,0.0000,0.0000
"20260112",C000000000000493,592404.8500,35004.8500,0.0000,0.0000
"20260112",C000000000000494,74907.2900,14859.2900,0.0000,0.0000
"20260112",C000000000000495,756867.5010,330.8700,0.0000,0.0000
"20260112",C000000000000496,3562265.3960,337.4200,0.0000,0.0000
"20260112",C000000000000497,347632.4590,20.0000,0.0000,0.0000
"20260112",C000000000000498,758354.7500,329360.7500,0.0000,0.0000
"20260112",C000000000000500,159068.0800,12022.0800,0.0000,0.0000
"20260214",C000000000000002,11646020.5820,202.9600,0.0000,0.0000
"20260214",C000000000000003,3612816.9110,74222.5200,0.0000,0.0000
"20260214",C000000000000004,66290125.7000,6232587.9600,0.0000,0.0000
"20260214",C000000000000005,4187126.1400,7286.1200,0.0000,0.0000
"20260214",C000000000000006,272327.4600,1.0500,0.0000,0.0000
"20260214",C000000000000007,22745235.0400,3000100.0000,0.0000,0.0000
"20260214",C000000000000008,105162.1300,1.0500,0.0000,0.0000
"20260214",C000000000000009,166442.0800,545.9100,0.0000,0.0000
"20260214",C000000000000010,5447323.5720,799.3400,0.0000,0.0000
"20260214",C000000000000011,224433.3700,10650.3700,0.0000,0.0000
"20260214",C000000000000012,100.0000,100.0000,0.0000,0.0000
"20260214",C000000000000013,12256.3700,4222.3700,0.0000,0.0000
"20260214",C000000000000014,1.4500,1.2100,0.0000,0.0000
"20260214",C000000000000015,0.0700,0.0700,0.0000,0.0000
"20260214",C000000000000016,44069.8800,26079.8800,0.0000,0.0000
"20260214",C000000000000017,333075.0400,100.0000,0.0000,0.0000
"20260214",C000000000000018,202179.1600,1.1000,0.0000,0.0000
"20260214",C000000000000019,15859.2300,505.2300,0.0000,0.0000
"20260214",C000000000000020,1157138.1600,201.1300,0.0000,0.0000
"20260214",C000000000000021,1445828.8000,101.0900,0.0000,0.0000
"20260214",C000000000000022,5262526.7900,101.1000,0.0000,0.0000
"20260214",C000000000000023,259.9000,259.9000,23.0800,23.0800
"20260214",C000000000000024,706116.8900,7216.8900,0.0000,0.0000
"20260214",C000000000000025,8196.9100,441.9100,0.0000,0.0000
"20260214",C000000000000026,8106128.1060,102.9300,0.0000,0.0000
"20260214",C000000000000027,60.7200,60.7200,0.0000,0.0000
"20260214",C000000000000028,45498.3700,7.8700,0.0000,0.0000
"20260214",C000000000000029,216455.4300,17376.4300,0.0000,0.0000
"20260214",C000000000000030,190350.8200,1304.8200,0.0000,0.0000
"20260214",C000000000000031,223737.0400,88.2400,0.0000,0.0000
"20260214",C000000000000032,346995.8500,3075.8500,0.0000,0.0000
"20260214",C000000000000033,1084155.7500,390.8500,0.0000,0.0000
"20260214",C000000000000034,635175.6200,100.0000,0.0000,0.0000
"20260214",C000000000000035,68958.9800,465.2800,0.0000,0.0000
"20260214",C000000000000036,2575709.5800,300.7400,0.0000,0.0000
"20260214",C000000000000037,1456970.7800,221.4600,0.0000,0.0000
"20260214",C000000000000038,30066.0200,69.2200,0.0000,0.0000
"20260214",C000000000000039,402264.4200,424.4400,0.0000,0.0000
"20260214",C000000000000040,12217.6000,10159.6000,146980.3300,11.2200
"20260214",C000000000000041,11241514.8300,101.0500,0.0000,0.0000
"20260214",C000000000000042,3764.0900,1033.5700,95958.7700,70118.7700
"20260214",C000000000000043,16209633.7200,200.0000,0.0000,0.0000
"20260214",C000000000000044,460.3600,375.1200,266309.1000,239259.1000
"20260214",C000000000000045,138566.3700,2186.3700,0.0000,0.0000
"20260214",C000000000000046,99528.4900,528.4900,0.0000,0.0000
"20260214",C000000000000047,67328.9300,67328.9300,0.0000,0.0000
"20260214",C000000000000048,7844.8100,315.6000,0.0000,0.0000
"20260214",C000000000000049,1696963.9113,1419.0469,0.0000,0.0000
"20260214",C000000000000050,818946.4650,101.7500,0.0000,0.0000
"20260214",C000000000000051,1259598.0300,101.0600,0.2400,0.2400
"20260214",C000000000000052,304887.3000,1.0500,0.0000,0.0000
"20260214",C000000000000053,89133.6900,54695.6900,0.0000,0.0000
"20260214",C000000000000054,15195.6500,4654.5500,0.0000,0.0000
"20260214",C000000000000055,5593013.4500,871.2900,10026.3000,1096.3000
"20260214",C000000000000056,1.1600,1.1600,0.0000,0.0000
"20260214",C000000000000057,259940.1210,101.0900,0.0000,0.0000
"20260214",C000000000000059,0.5400,0.0000,0.0000,0.0000
"20260214",C000000000000060,20.5300,0.0000,0.0000,0.0000
"20260214",C000000000000061,197345.2000,4343.2000,0.0000,0.0000
"20260214",C000000000000062,539004.8600,2287.7200,0.0000,0.0000
"20260214",C000000000000063,240911.6050,4779.3400,0.0000,0.0000
"20260214",C000000000000064,98124.8690,1.2400,0.0000,0.0000
"20260214",C000000000000065,24152.5500,28.5300,0.0000,0.0000
"20260214",C000000000000066,17474.5300,3074.5300,0.0000,0.0000
"20260214",C000000000000067,127687.1300,1.0500,0.0000,0.0000
"20260214",C000000000000068,3807.9600,577.9600,0.0000,0.0000
"20260214",C000000000000069,307923.1410,476.3700,0.0000,0.0000
"20260214",C000000000000070,39437.5000,1.1500,0.0000,0.0000
"20260214",C000000000000072,36773.4900,3262.4900,0.0000,0.0000
"20260214",C000000000000073,193.8800,193.8800,0.0000,0.0000
"20260214",C000000000000074,228831.6700,646.6700,0.0000,0.0000
"20260214",C000000000000075,222609.9700,160.3400,0.0000,0.0000
"20260214",C000000000000076,0.1300,0.0000,0.0000,0.0000
"20260214",C000000000000077,127634.9630,195.7800,0.0300,0.0300
"20260214",C000000000000078,21807.4250,3126.0800,0.0000,0.0000
"20260214",C000000000000079,27949.9300,1040.9300,0.0000,0.0000
"20260214",C000000000000080,50609.6000,9.6000,0.0000,0.0000
"20260214",C000000000000081,433541.1000,0.0000,0.0000,0.0000
"20260214",C000000000000082,473.8600,473.8600,49027.7900,27.7900
"20260214",C000000000000083,379754.7100,159046.2100,0.0000,0.0000
"20260214",C000000000000084,54850.2700,2351.2700,0.0000,0.0000
"20260214",C000000000000085,536990.8300,488154.8300,0.0000,0.0000
"20260214",C000000000000086,178230.4900,1.0500,0.0000,0.0000
"20260214",C000000000000087,557.6600,557.6600,2655870.9600,2486.5600
"20260214",C000000000000088,4750.2200,3861.5000,0.0000,0.0000
"20260214",C000000000000089,4399.2500,4399.2500,0.0000,0.0000
"20260214",C000000000000090,363033.6800,0.0000,0.0000,0.0000
"20260310",C000000000000094,5664821.7800,201.1000,0.0000,0.0000
"20260310",C000000000000095,395339.0200,2101.0500,0.0300,0.0300
"20260310",C000000000000096,411616.7500,242915.7500,0.0000,0.0000
"20260310",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260310",C000000000000098,199687.1600,15.3800,0.0000,0.0000
"20260310",C000000000000099,20007.2800,200.0000,7388517.2700,2385.8100
"20260310",C000000000000100,83493.9900,145.9900,0.0000,0.0000
"20260310",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260310",C000000000000102,10382431.4700,4536502.0000,0.0000,0.0000
"20260310",C000000000000103,222004.8900,111304.8900,0.0000,0.0000
"20260310",C000000000000104,296337.6910,100.0000,0.0000,0.0000
"20260310",C000000000000105,117833.5970,1.1000,0.0000,0.0000
"20260310",C000000000000106,100172.8100,100.0000,7917192.7700,4462.9800
"20260310",C000000000000107,48935.0300,128.8700,0.0000,0.0000
"20260310",C000000000000108,70221.5500,7.8700,0.0000,0.0000
"20260310",C000000000000109,191761.1820,55361.3000,0.0000,0.0000
"20260310",C000000000000110,33924577.7500,4958.1800,0.0000,0.0000
"20260310",C000000000000111,5214685.9100,94256.9100,0.0000,0.0000
"20260310",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260310",C000000000000113,445912.1300,200.6700,0.0000,0.0000
"20260310",C000000000000114,78370.4360,95.0800,0.0000,0.0000
"20260310",C000000000000115,7060055.4100,101.0500,1378605.4300,171313.1100
"20260310",C000000000000116,129598.5900,9818.5900,0.0000,0.0000
"20260310",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260310",C000000000000118,554266.4300,886.4300,0.0000,0.0000
"20260310",C000000000000119,64287.4600,24.4600,0.0000,0.0000
"20260310",C000000000000120,98798.4750,30.9400,0.0000,0.0000
"20260310",C000000000000121,952677.5500,201.0500,0.0000,0.0000
"20260310",C000000000000122,31441.0500,1079.4500,0.0000,0.0000
"20260310",C000000000000123,202147.0900,200.0000,0.0000,0.0000
"20260310",C000000000000124,3394102.0800,3538.5300,0.0000,0.0000
"20260310",C000000000000125,237570.9760,101.3600,0.0000,0.0000
"20260310",C000000000000126,512996.7000,608.6000,0.0000,0.0000
"20260310",C000000000000127,1098484.1760,625578.0400,0.0000,0.0000
"20260310",C000000000000129,21353867.6020,975.3100,0.0000,0.0000
"20260310",C000000000000130,425073.6840,594.5500,0.0000,0.0000
"20260310",C000000000000131,17960.3200,288.6200,0.0000,0.0000
"20260310",C000000000000132,1080871.4500,1975.4300,1109629.0500,3160.2200
"20260310",C000000000000133,11912.2970,8245.6700,0.0000,0.0000
"20260310",C000000000000134,4342941.4300,101.1200,0.0000,0.0000
"20260310",C000000000000135,316971.9208,201.0100,0.0000,0.0000
"20260310",C000000000000136,2487702.0600,100.0000,0.0000,0.0000
"20260310",C000000000000137,27625.3900,301.3900,0.0000,0.0000
"20260310",C000000000000138,17248.0700,2127.3900,0.0000,0.0000
"20260310",C000000000000139,92444.6900,4418.6900,0.0000,0.0000
"20260310",C000000000000140,195638.2500,868.2500,0.0000,0.0000
"20260310",C000000000000141,2688.8200,231.7500,0.0000,0.0000
"20260310",C000000000000142,52.9600,0.0000,0.0000,0.0000
"20260310",C000000000000143,87707.3290,8622.6600,0.0000,0.0000
"20260310",C000000000000144,15630.4400,350.4400,0.0000,0.0000
"20260310",C000000000000145,587093.4920,41539.5500,0.0000,0.0000
"20260310",C000000000000146,1396744.3800,659.8300,0.0000,0.0000
"20260310",C000000000000147,3966.0500,2.3000,0.0000,0.0000
"20260310",C000000000000149,2207.5200,16.2100,0.0000,0.0000
"20260310",C000000000000150,4772076.2500,5.0000,0.0000,0.0000
"20260310",C000000000000151,9670.5866,3387.7060,0.0000,0.0000
"20260310",C000000000000152,1139893.2711,1012.0900,211302.0000,21484.0900
"20260310",C000000000000153,1032284.6200,544.6200,0.0000,0.0000
"20260310",C000000000000154,4404071.8300,6693.6300,0.0000,0.0000
"20260310",C000000000000155,387760.1100,1.1000,0.0000,0.0000
"20260310",C000000000000156,211322.8700,57112.8700,0.0000,0.0000
"20260310",C000000000000157,233348.9900,88451.9900,0.0000,0.0000
"20260310",C000000000000158,74020.7000,88.6500,0.0000,0.0000
"20260310",C000000000000159,164851.1900,0.0000,0.0000,0.0000
"20260310",C000000000000160,1455.6660,160.3200,240002.1000,698.1000
"20260310",C000000000000161,238852.4700,119070.4700,0.0000,0.0000
"20260310",C000000000000162,927957.1600,101.0600,0.0000,0.0000
"20260310",C000000000000163,111095.7400,0.0000,0.0000,0.0000
"20260310",C000000000000164,247355.5400,790.5400,0.0000,0.0000
"20260310",C000000000000165,456364.3800,378717.8900,0.0000,0.0000
"20260310",C000000000000166,0.1000,0.1000,0.0000,0.0000
"20260310",C000000000000167,1280187.0800,100.0000,0.0000,0.0000
"20260310",C000000000000168,25537.0600,0.0000,0.0000,0.0000
"20260310",C000000000000169,11599550.4860,184.0800,0.0000,0.0000
"20260310",C000000000000170,421677.0300,8547.9300,0.0000,0.0000
"20260310",C000000000000171,122083.8400,1459.7400,0.0000,0.0000
"20260310",C000000000000172,1585050.5800,100.0000,0.0000,0.0000
"20260310",C000000000000173,203.6700,203.5400,616275.6400,6203.2500
"20260310",C000000000000174,207673.1000,126293.1000,0.0000,0.0000
"20260310",C000000000000175,9404314.9981,150.4081,0.0000,0.0000
"20260310",C000000000000176,319145.1260,1.0600,0.0000,0.0000
"20260310",C000000000000177,1689385.7200,1.0900,0.0000,0.0000
"20260310",C000000000000178,46737.5100,243.5100,0.0000,0.0000
"20260310",C000000000000179,427475.8500,239851.8500,1648427.8500,617299.7500
"20260310",C000000000000180,21184.7100,21184.7100,0.0000,0.0000
"20260310",C000000000000181,542183.4100,26278.5700,30.6200,30.6200
"20260310",C000000000000182,1054243.7000,100.0000,0.0000,0.0000
"20260310",C000000000000183,20097.9300,7289.5500,0.0000,0.0000
"20260310",C000000000000184,160527.4300,1.0500,0.0000,0.0000
"20260310",C000000000000186,42255.3400,643.3400,0.0000,0.0000
"20260310",C000000000000187,18832.8700,162.0600,0.0000,0.0000
"20260310",C000000000000188,70018.3200,1451.6800,0.0000,0.0000
"20260310",C000000000000189,1169273.6500,157.0500,0.0000,0.0000
"20260310",C000000000000190,260347.2500,1.0500,0.0000,0.0000
"20260310",C000000000000191,538.8000,23.8000,0.0000,0.0000
"20260310",C000000000000192,869603.1700,116.1700,0.0000,0.0000
"20260310",C000000000000193,111403.5000,327.8200,0.0000,0.0000
"20260310",C000000000000194,5108886.5600,536.1400,0.0000,0.0000
"20260310",C000000000000196,111473.4200,480.2600,0.0000,0.0000
"20260310",C000000000000197,135550.5300,0.0000,0.0000,0.0000
"20260310",C000000000000198,576158.6300,297.1800,0.0000,0.0000
"20260310",C000000000000199,138978.0800,241.0800,0.0000,0.0000
"20260310",C000000000000200,472282.8630,1.0500,0.0000,0.0000
"20260310",C000000000000201,30796.9500,201.0500,0.0000,0.0000
"20260310",C000000000000202,12.9600,12.9600,0.0000,0.0000
"20260310",C000000000000203,183752.0700,22984.0700,0.0000,0.0000
"20260310",C000000000000204,130198.0800,1.0500,0.0000,0.0000
"20260310",C000000000000205,37304.8770,873.5100,0.0000,0.0000
"20260310",C000000000000206,209.4900,200.1300,445792.2300,18044.9300
"20260310",C000000000000207,115560.7500,1049.7400,0.0000,0.0000
"20260310",C000000000000208,400172.3070,102447.1700,0.0000,0.0000
"20260310",C000000000000209,1532695.7710,119.6800,0.0000,0.0000
"20260310",C000000000000210,235475.6800,161716.6800,0.0000,0.0000
"20260310",C000000000000211,412402.8300,120.8300,0.0000,0.0000
"20260310",C000000000000212,439519.9500,200.0300,0.0000,0.0000
"20260128",C000000000000091,17559.5500,93.5500,0.0000,0.0000
"20260128",C000000000000092,1184872.1900,37812.9900,0.0000,0.0000
"20260128",C000000000000094,5715743.7100,238.8000,0.0000,0.0000
"20260128",C000000000000095,385574.1900,2101.1000,0.0300,0.0300
"20260128",C000000000000096,383336.3700,5072.3700,0.0000,0.0000
"20260128",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260128",C000000000000098,209894.2700,15.3800,0.0000,0.0000
"20260128",C000000000000099,19995.7400,200.0000,9541201.2900,27183.3300
"20260128",C000000000000100,100891.9200,143.9200,0.0000,0.0000
"20260128",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260128",C000000000000102,5503373.3700,201.0900,0.0000,0.0000
"20260128",C000000000000103,116812.9300,59188.9300,0.0000,0.0000
"20260128",C000000000000104,350369.0230,100.0000,0.0000,0.0000
"20260128",C000000000000105,115905.7080,11590.3700,0.0000,0.0000
"20260128",C000000000000106,161.4800,100.0100,8001687.1700,4462.9800
"20260128",C000000000000107,51366.0300,128.8700,0.0000,0.0000
"20260128",C000000000000108,36643.2800,16.5200,0.0000,0.0000
"20260128",C000000000000109,202031.4620,135661.7400,0.0000,0.0000
"20260128",C000000000000110,34117904.3400,5972.0700,0.0000,0.0000
"20260128",C000000000000111,5183379.9200,17000.6200,0.0000,0.0000
"20260128",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260128",C000000000000113,559066.9140,997.4600,0.0000,0.0000
"20260128",C000000000000114,79865.9510,95.0800,0.0000,0.0000
"20260128",C000000000000115,6326416.7800,291.9400,1418207.9800,129133.8900
"20260128",C000000000000116,132649.5900,9818.5900,0.0000,0.0000
"20260128",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260128",C000000000000118,551308.1200,45818.1200,0.0000,0.0000
"20260128",C000000000000119,66549.2500,1.2500,0.0000,0.0000
"20260128",C000000000000120,99162.9900,16.4400,0.0000,0.0000
"20260128",C000000000000121,965464.7800,201.2600,0.0000,0.0000
"20260128",C000000000000122,31512.4700,3266.4700,0.0000,0.0000
"20260128",C000000000000123,201838.7600,200.0000,0.0000,0.0000
"20260128",C000000000000124,3280287.9500,667932.9200,0.0000,0.0000
"20260128",C000000000000125,201945.8110,101.0500,0.0000,0.0000
"20260128",C000000000000126,533539.9700,3881.7800,0.0000,0.0000
"20260128",C000000000000127,1110905.1990,634634.4500,0.0000,0.0000
"20260128",C000000000000129,24320615.2990,10412.9600,0.0000,0.0000
"20260128",C000000000000130,412141.6910,518.4100,0.0000,0.0000
"20260128",C000000000000131,18620.8900,641.2900,0.0000,0.0000
"20260128",C000000000000132,672730.1900,2332.9700,1480102.5600,1062.7700
"20260128",C000000000000133,11850.3100,8235.6700,0.0000,0.0000
"20260128",C000000000000134,4627591.8000,101.0500,0.0000,0.0000
"20260128",C000000000000135,326191.2012,199.9900,0.0000,0.0000
"20260128",C000000000000136,2525921.8400,101.0500,0.0000,0.0000
"20260128",C000000000000137,26382.1100,565.1100,0.0000,0.0000
"20260128",C000000000000138,16973.1700,124.4900,0.0000,0.0000
"20260128",C000000000000139,90286.5800,4328.5800,0.0000,0.0000
"20260128",C000000000000140,222991.8800,50012.8800,0.0000,0.0000
"20260128",C000000000000141,2420.8200,231.7500,0.0000,0.0000
"20260128",C000000000000142,52.9400,0.0000,0.0000,0.0000
"20260128",C000000000000143,89230.6410,2368.3500,0.0000,0.0000
"20260128",C000000000000144,18870.9300,470.9300,0.0000,0.0000
"20260128",C000000000000145,610157.2870,95745.1500,0.0000,0.0000
"20260128",C000000000000146,1419394.7000,786.2500,0.0000,0.0000
"20260128",C000000000000147,4188.8300,2.0300,0.0000,0.0000
"20260128",C000000000000149,2387.4900,16.2100,0.0000,0.0000
"20260128",C000000000000150,4764797.4300,5.0000,0.0000,0.0000
"20260128",C000000000000151,9458.5269,3425.6681,0.0000,0.0000
"20260128",C000000000000152,1194793.0718,201.0000,202494.7600,21484.0900
"20260128",C000000000000153,1073455.0000,23830.4000,0.0000,0.0000
"20260128",C000000000000154,4542141.6300,6693.6300,0.0000,0.0000
"20260128",C000000000000155,379877.9600,8226.3200,0.0000,0.0000
"20260128",C000000000000156,220722.8700,57112.8700,0.0000,0.0000
"20260128",C000000000000157,252133.0100,45488.0100,0.0000,0.0000
"20260128",C000000000000158,71579.1600,88.6500,0.0000,0.0000
"20260128",C000000000000159,149012.7400,1.0500,0.0000,0.0000
"20260128",C000000000000160,1453.4990,160.3200,247438.1000,698.1000
"20260128",C000000000000161,228013.2500,101084.6500,0.0000,0.0000
"20260128",C000000000000162,893239.6900,101.0500,0.0000,0.0000
"20260128",C000000000000163,112818.5300,0.0000,0.0000,0.0000
"20260128",C000000000000164,251251.8890,215.1400,0.0000,0.0000
"20260128",C000000000000165,481310.2500,318985.4100,0.0000,0.0000
"20260128",C000000000000166,0.1000,0.1000,0.0000,0.0000
"20260128",C000000000000167,1326270.9000,388750.8200,0.0000,0.0000
"20260128",C000000000000168,25144.3500,1.0500,0.0000,0.0000
"20260128",C000000000000169,11039489.7920,206.2300,0.0000,0.0000
"20260128",C000000000000170,420313.6900,313.5900,0.0000,0.0000
"20260128",C000000000000171,90269.8100,69.7100,0.0000,0.0000
"20260128",C000000000000172,1575100.0000,100.0000,0.0000,0.0000
"20260128",C000000000000173,203.6700,203.5400,407019.3700,32774.2500
"20260128",C000000000000174,208123.1000,126293.1000,0.0000,0.0000
"20260128",C000000000000175,11271495.7810,328.6910,0.0000,0.0000
"20260128",C000000000000176,346337.1680,1.1400,0.0000,0.0000
"20260128",C000000000000177,1514764.9000,1.1700,0.0000,0.0000
"20260128",C000000000000178,62960.2600,3282.2600,0.0000,0.0000
"20260128",C000000000000179,436239.0600,188129.0600,1651463.7000,980656.6000
"20260128",C000000000000180,70203.4300,61945.4300,0.0000,0.0000
"20260128",C000000000000181,580683.4100,25578.5700,30.6200,30.6200
"20260128",C000000000000182,1080851.4100,100.0000,0.0000,0.0000
"20260128",C000000000000183,19465.7100,7289.5500,0.0000,0.0000
"20260128",C000000000000184,67.1900,0.0000,0.0000,0.0000
"20260128",C000000000000186,45378.3400,643.3400,0.0000,0.0000
"20260128",C000000000000187,19003.0200,162.0600,0.0000,0.0000
"20260128",C000000000000188,60990.2300,1451.6800,0.0000,0.0000
"20260128",C000000000000189,1167777.2500,13046.2500,0.0000,0.0000
"20260128",C000000000000190,268983.4400,1.0500,0.0000,0.0000
"20260128",C000000000000191,454.1000,1.1000,0.0000,0.0000
"20260128",C000000000000192,890778.5300,7923.5300,0.0000,0.0000
"20260128",C000000000000193,111489.8100,29483.1300,0.0000,0.0000
"20260128",C000000000000194,5051426.4500,101.0500,0.0000,0.0000
"20260128",C000000000000196,96827.1400,480.2600,0.0000,0.0000
"20260128",C000000000000197,134845.5500,1.0500,0.0000,0.0000
"20260128",C000000000000198,592597.3400,101.3800,0.0000,0.0000
"20260128",C000000000000199,141626.0800,241.0800,0.0000,0.0000
"20260128",C000000000000200,479898.4530,1.2500,0.0000,0.0000
"20260128",C000000000000201,32478.7900,100.0000,0.0000,0.0000
"20260128",C000000000000202,12.9600,12.9600,0.0000,0.0000
"20260128",C000000000000203,225847.4500,55978.4500,0.0000,0.0000
"20260128",C000000000000204,132287.1000,1.0500,0.0000,0.0000
"20260128",C000000000000205,38195.0810,873.5100,0.0000,0.0000
"20260128",C000000000000206,209.4900,200.1300,498188.5200,73276.5100
"20260128",C000000000000207,119110.7500,1049.7400,0.0000,0.0000
"20260128",C000000000000208,399142.4540,102447.1700,0.0000,0.0000
"20260128",C000000000000209,1511863.6600,102.3000,0.0000,0.0000
"20260129",C000000000000091,16757.3400,349.3400,0.0000,0.0000
"20260129",C000000000000092,1180441.1900,37812.9900,0.0000,0.0000
"20260129",C000000000000094,5566968.7100,238.8000,0.0000,0.0000
"20260129",C000000000000095,386318.9300,2101.1400,0.0300,0.0300
"20260129",C000000000000096,374734.3700,5072.3700,0.0000,0.0000
"20260129",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260129",C000000000000098,207876.2700,15.3800,0.0000,0.0000
"20260129",C000000000000099,19995.7400,200.0000,9160881.6300,47183.3300
"20260129",C000000000000100,100343.2800,702.2800,0.0000,0.0000
"20260129",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260129",C000000000000102,5583319.3700,201.0900,0.0000,0.0000
"20260129",C000000000000103,114508.9300,59188.9300,0.0000,0.0000
"20260129",C000000000000104,340695.7960,100.0000,0.0000,0.0000
"20260129",C000000000000105,116197.9780,10167.3000,0.0000,0.0000
"20260129",C000000000000106,161.4800,100.0100,8482544.6300,4462.9800
"20260129",C000000000000107,49762.0300,128.8700,0.0000,0.0000
"20260129",C000000000000108,69618.2800,0.0000,0.0000,0.0000
"20260129",C000000000000109,200021.9370,122926.6100,0.0000,0.0000
"20260129",C000000000000110,33654317.4900,22807.3600,0.0000,0.0000
"20260129",C000000000000111,5179406.3879,27497.6600,0.0000,0.0000
"20260129",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260129",C000000000000113,558060.2450,201.0500,0.0000,0.0000
"20260129",C000000000000114,79756.5270,95.0800,0.0000,0.0000
"20260129",C000000000000115,6331123.4800,291.9400,1430965.4500,3618.1600
"20260129",C000000000000116,131067.5900,9818.5900,0.0000,0.0000
"20260129",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260129",C000000000000118,539828.1200,45818.1200,0.0000,0.0000
"20260129",C000000000000119,65105.2500,1.2500,0.0000,0.0000
"20260129",C000000000000120,99910.0950,16.4400,0.0000,0.0000
"20260129",C000000000000121,969899.5900,201.0500,0.0000,0.0000
"20260129",C000000000000122,32220.0700,3266.4700,0.0000,0.0000
"20260129",C000000000000123,201846.1400,200.0000,0.0000,0.0000
"20260129",C000000000000124,3273244.3800,588267.3700,0.0000,0.0000
"20260129",C000000000000125,191370.6910,101.0500,0.0000,0.0000
"20260129",C000000000000126,529483.1000,446.8800,0.0000,0.0000
"20260129",C000000000000127,1110169.9340,634634.4500,0.0000,0.0000
"20260129",C000000000000129,24324796.2990,10412.9600,0.0000,0.0000
"20260129",C000000000000130,412416.6290,519.7400,0.0000,0.0000
"20260129",C000000000000131,18696.9600,1490.4500,0.0000,0.0000
"20260129",C000000000000132,705026.7500,15879.1300,1568312.0000,1568312.0000
"20260129",C000000000000133,11858.3100,8245.6700,0.0000,0.0000
"20260129",C000000000000134,4525472.8000,101.0500,0.0000,0.0000
"20260129",C000000000000135,330630.8480,199.9900,0.0000,0.0000
"20260129",C000000000000136,2524443.1900,101.1100,0.0000,0.0000
"20260129",C000000000000137,26433.2200,15329.2200,0.0000,0.0000
"20260129",C000000000000138,16241.1700,124.4900,0.0000,0.0000
"20260129",C000000000000139,89211.5300,144.5300,0.0000,0.0000
"20260129",C000000000000140,221561.5700,15979.5700,0.0000,0.0000
"20260129",C000000000000141,2447.8200,231.7500,0.0000,0.0000
"20260129",C000000000000142,52.9400,0.0000,0.0000,0.0000
"20260129",C000000000000143,89981.7550,2368.3500,0.0000,0.0000
"20260129",C000000000000144,18720.9300,470.9300,0.0000,0.0000
"20260129",C000000000000145,603451.6870,41539.5500,0.0000,0.0000
"20260129",C000000000000146,1412948.2900,811.8400,0.0000,0.0000
